,Gene.stable.ID,HGNC.symbol
4403,ENSG00000234797,RPS3AP6
4404,ENSG00000230430,USP17L25
4405,ENSG00000265374,LINC01908
4410,ENSG00000231812,SNRPCP9
4411,ENSG00000183444,OR7E38P
4412,ENSG00000259573,NMNAT1P5
4413,ENSG00000237818,RPS3AP29
4418,ENSG00000273194,OLA1P1
4419,ENSG00000231396,USP17L10
4420,ENSG00000267524,RPSAP57
4422,ENSG00000240268,MOXD2P
4423,ENSG00000280613,NDUFA6-DT
4424,ENSG00000238228,OR7E7P
4425,ENSG00000274058,TMPRSS11E
4427,ENSG00000041353,RAB27B
4429,ENSG00000267337,LINC01478
4430,ENSG00000101347,SAMHD1
4431,ENSG00000186532,SMYD4
4433,ENSG00000198755,RPL10A
4434,ENSG00000242580,IGKV1D-43
4437,ENSG00000250268,ALG1L14P
4439,ENSG00000239819,IGKV1D-8
4441,ENSG00000228325,IGKV3D-7
4443,ENSG00000235596,PPIAP9
4448,ENSG00000070669,ASNS
4449,ENSG00000258223,PRSS58
4452,ENSG00000231373,GNA14-AS1
4454,ENSG00000279050,PWAR1
4456,ENSG00000156049,GNA14
4457,ENSG00000278184,NF1P11
4458,ENSG00000155304,HSPA13
4460,ENSG00000259092,TRAV30
4461,ENSG00000236649,PPT2
4462,ENSG00000249048,TRAV31
4464,ENSG00000259905,PWRN1
4466,ENSG00000258905,TRAV32
4467,ENSG00000258812,TRAV33
4469,ENSG00000137403,HLA-F
4470,ENSG00000223827,LINC02569
4471,ENSG00000163293,NIPAL1
4474,ENSG00000164175,SLC45A2
4475,ENSG00000101109,STK4
4476,ENSG00000258027,NF1P4
4477,ENSG00000231623,RPL15P4
4478,ENSG00000277899,MLECP1
4479,ENSG00000124279,FASTKD3
4480,ENSG00000276581,SPATA31A5
4481,ENSG00000267573,KRT8P5
4483,ENSG00000214584,PGGT1BP2
4486,ENSG00000145214,DGKQ
4488,ENSG00000164188,RANBP3L
4492,ENSG00000139988,RDH12
4495,ENSG00000206461,C6orf15
4496,ENSG00000259558,MESTP2
4497,ENSG00000228248,NUTF2P3
4499,ENSG00000259288,BUB1B-PAK6
4500,ENSG00000171956,FOXB1
4504,ENSG00000270999,IGKV1OR2-118
4505,ENSG00000169756,LIMS1
4506,ENSG00000109736,MFSD10
4511,ENSG00000137843,PAK6
4513,ENSG00000227439,TTTY17B
4515,ENSG00000133661,SFTPD
4516,ENSG00000258618,RPL21P9
4517,ENSG00000224210,TRIM60P5Y
4518,ENSG00000171053,PATE1
4519,ENSG00000198515,CNGA1
4520,ENSG00000206458,PSORS1C1
4521,ENSG00000274516,FAM74A6
4523,ENSG00000232003,ZNF736P12Y
4524,ENSG00000143429,LSP1P4
4525,ENSG00000151461,UPF2
4526,ENSG00000172967,XKR3
4527,ENSG00000235412,TTTY4B
4528,ENSG00000165898,ISCA2
4529,ENSG00000206460,CDSN
4535,ENSG00000255247,NECTIN1-AS1
4536,ENSG00000215217,C5orf49
4537,ENSG00000242600,MBL1P
4539,ENSG00000206459,PSORS1C2
4541,ENSG00000226250,LINC00408
4542,ENSG00000287363,GUCA1A
4543,ENSG00000110400,NECTIN1
4544,ENSG00000235924,ZNRF2P3
4546,ENSG00000122691,TWIST1
4548,ENSG00000273372,SFTPD-AS1
4550,ENSG00000283101,BMS1P21
4551,ENSG00000174827,PDZK1
4553,ENSG00000230930,COL11A2
4554,ENSG00000229125,OR2H1
4555,ENSG00000048545,GUCA1A
4556,ENSG00000258769,RAP1AP
4558,ENSG00000229027,HSFY1P1
4559,ENSG00000273777,CEACAM20
4560,ENSG00000280989,LINC00581
4561,ENSG00000234121,GPM6BP3
4563,ENSG00000281547,UGT2B29P
4564,ENSG00000105640,RPL18A
4566,ENSG00000220248,ZNF402P
4569,ENSG00000197428,OR51D1
4571,ENSG00000145244,CORIN
4573,ENSG00000228122,MTND1P17
4574,ENSG00000196663,TECPR2
4576,ENSG00000277132,UGT2B15
4577,ENSG00000221995,TIAF1
4578,ENSG00000138944,SHISAL1
4579,ENSG00000238225,CRIP1P2
4580,ENSG00000124766,SOX4
4582,ENSG00000180229,HERC2P3
4583,ENSG00000279192,PWAR5
4585,ENSG00000166323,C11orf65
4586,ENSG00000241061,RPL5P1
4587,ENSG00000231707,PABPC1P1
4588,ENSG00000271278,ELOCP33
4589,ENSG00000146618,FERD3L
4593,ENSG00000136872,ALDOB
4596,ENSG00000233462,RPL7AP7
4597,ENSG00000121892,PDS5A
4599,ENSG00000182405,PGBD4
4600,ENSG00000228912,IFITM4P
4602,ENSG00000224078,SNHG14
4603,ENSG00000226841,MCCD1
4604,ENSG00000223352,HLA-U
4605,ENSG00000205857,NANOGNB
4606,ENSG00000231998,MCCD1P1
4607,ENSG00000145819,ARHGAP26
4609,ENSG00000236579,HCG9
4610,ENSG00000226686,LINC01535
4612,ENSG00000228245,DDX39B-AS1
4613,ENSG00000235340,MCCD1P2
4614,ENSG00000220771,BOLA2P3
4615,ENSG00000151849,CENPJ
4616,ENSG00000113108,APBB3
4617,ENSG00000230238,HLA-V
4618,ENSG00000234920,ATP6V1G2
4619,ENSG00000179546,HTR1D
4621,ENSG00000231237,OR6K1P
4623,ENSG00000228220,HLA-J
4624,ENSG00000187288,CIDEC
4625,ENSG00000105849,TWISTNB
4626,ENSG00000133477,FAM83F
4627,ENSG00000177427,MIEF2
4628,ENSG00000211828,TRDJ3
4630,ENSG00000235439,DDX39B
4631,ENSG00000211834,TRAJ57
4633,ENSG00000255967,HADHAP2
4634,ENSG00000211825,TRDJ1
4635,ENSG00000228672,PROB1
4636,ENSG00000211816,TRAV38-1
4638,ENSG00000211815,TRAV36DV7
4639,ENSG00000197050,ZNF420
4640,ENSG00000102738,MRPS31
4641,ENSG00000211821,TRDV2
4642,ENSG00000120057,SFRP5
4643,ENSG00000211831,TRAJ61
4646,ENSG00000229995,MICG
4648,ENSG00000211836,TRAJ54
4649,ENSG00000188659,SAXO2
4650,ENSG00000232011,HLA-W
4651,ENSG00000221926,TRIM16
4652,ENSG00000211817,TRAV38-2DV8
4653,ENSG00000261326,LINC01355
4654,ENSG00000156381,ANKRD9
4655,ENSG00000227356,LINC00866
4656,ENSG00000232331,HLA-K
4657,ENSG00000211812,TRAV26-2
4658,ENSG00000149311,ATM
4659,ENSG00000211820,TRAV41
4660,ENSG00000158863,FAM160B2
4661,ENSG00000122728,TAF1L
4664,ENSG00000237235,TRDD2
4666,ENSG00000211835,TRAJ56
4667,ENSG00000230413,HLA-G
4668,ENSG00000275190,UGT2B10
4670,ENSG00000196171,OR6K2
4672,ENSG00000256590,TRDV3
4674,ENSG00000211819,TRAV40
4675,ENSG00000259783,LINC02259
4676,ENSG00000237545,POLR2LP1
4677,ENSG00000223997,TRDD1
4679,ENSG00000211813,TRAV34
4680,ENSG00000196967,ZNF585A
4682,ENSG00000211829,TRDC
4683,ENSG00000111704,NANOG
4684,ENSG00000251450,RASGRF2-AS1
4685,ENSG00000225935,BANF1P5
4687,ENSG00000211832,TRAJ59
4688,ENSG00000274376,ADAMTS7P1
4689,ENSG00000250688,TRAJ55
4690,ENSG00000211833,TRAJ58
4691,ENSG00000233149,GTF2H4
4692,ENSG00000131730,CKMT2
4693,ENSG00000211814,TRAV35
4694,ENSG00000173327,MAP3K11
4697,ENSG00000211826,TRDJ4
4698,ENSG00000138101,DTNB
4700,ENSG00000117016,RIMS3
4701,ENSG00000211818,TRAV39
4704,ENSG00000230481,IGKV1OR22-5
4705,ENSG00000169242,EFNA1
4707,ENSG00000249446,TRAJ60
4708,ENSG00000182383,RPL27AP5
4709,ENSG00000211827,TRDJ2
4710,ENSG00000253691,IGKV2OR22-4
4712,ENSG00000228763,LIMS1-AS1
4713,ENSG00000228985,TRDD3
4716,ENSG00000253460,IGKV2OR22-3
4718,ENSG00000184303,DRD5P1
4719,ENSG00000226823,SUGT1P1
4720,ENSG00000155265,GOLGA7B
4721,ENSG00000254264,IGKV3OR22-2
4722,ENSG00000171135,JAGN1
4723,ENSG00000188283,ZNF383
4724,ENSG00000091137,SLC26A4
4725,ENSG00000156052,GNAQ
4726,ENSG00000166510,CCDC68
4727,ENSG00000095713,CRTAC1
4728,ENSG00000203757,OR6K3
4729,ENSG00000226057,PHF2P2
4734,ENSG00000259068,TRAV37
4735,ENSG00000273294,C1QTNF3-AMACR
4737,ENSG00000180785,OR51E1
4738,ENSG00000242110,AMACR
4740,ENSG00000229716,RPL23AP19
4741,ENSG00000006606,CCL26
4743,ENSG00000234619,RPL7P11
4744,ENSG00000232685,LINC00442
4746,ENSG00000232912,RERE-AS1
4748,ENSG00000106018,VIPR2
4749,ENSG00000196844,PATE2
4750,ENSG00000132792,CTNNBL1
4753,ENSG00000187721,GTF2IP3
4754,ENSG00000096092,TMEM14A
4755,ENSG00000100968,NFATC4
4756,ENSG00000240389,EGFL8
4757,ENSG00000156970,BUB1B
4759,ENSG00000225346,HCG4
4762,ENSG00000229375,USP24P1
4763,ENSG00000227027,HLA-T
4764,ENSG00000267647,MAP1LC3P
4766,ENSG00000070159,PTPN3
4767,ENSG00000237395,MICD
4768,ENSG00000236027,PATE3
4769,ENSG00000253481,IGKV1OR22-1
4771,ENSG00000124508,BTN2A2
4772,ENSG00000259230,LINC02323
4773,ENSG00000205231,TTLL10-AS1
4775,ENSG00000275623,KIR2DL3
4776,ENSG00000230081,HSPE1P28
4777,ENSG00000245680,ZNF585B
4778,ENSG00000233705,SLC26A4-AS1
4779,ENSG00000162571,TTLL10
4780,ENSG00000224320,HLA-A
4781,ENSG00000180437,OR6K4P
4782,ENSG00000170448,NFXL1
4783,ENSG00000119314,PTBP3
4785,ENSG00000126254,RBM42
4786,ENSG00000274763,KIR3DL3
4787,ENSG00000225167,TXNP2
4788,ENSG00000233039,MTND5P30
4789,ENSG00000180347,ITPRID1
4790,ENSG00000113319,RASGRF2
4791,ENSG00000024526,DEPDC1
4792,ENSG00000100416,TRMU
4793,ENSG00000278662,GOLGA6L10
4794,ENSG00000167676,PLIN4
4795,ENSG00000226949,OR6K5P
4796,ENSG00000231419,LINC00689
4797,ENSG00000166401,SERPINB8
4798,ENSG00000167674,HDGFL2
4801,ENSG00000143436,MRPL9
4802,ENSG00000101342,TLDC2
4804,ENSG00000233248,MTND6P9
4806,ENSG00000130037,KCNA5
4807,ENSG00000082196,C1QTNF3
4808,ENSG00000164690,SHH
4810,ENSG00000236873,AGPAT1
4815,ENSG00000164038,SLC9B2
4816,ENSG00000226272,ARHGAP26-AS1
4817,ENSG00000187689,AMTN
4819,ENSG00000261809,CYP3A54P
4820,ENSG00000253612,WBP1LP3
4821,ENSG00000237421,UBDP1
4824,ENSG00000229935,MTCYBP9
4825,ENSG00000176269,OR4F21
4827,ENSG00000229136,MAS1LP1
4829,ENSG00000230789,ARHGAP26-IT1
4832,ENSG00000227225,MTND1P14
4833,ENSG00000250026,TMPRSS11BNL
4834,ENSG00000255464,SEPTIN14P8
4835,ENSG00000242752,NMTRQ-TTG12-1
4836,ENSG00000066629,EML1
4838,ENSG00000214113,LYRM4
4843,ENSG00000228725,MTND2P12
4844,ENSG00000058799,YIPF1
4845,ENSG00000250426,FTLP10
4846,ENSG00000238001,SNRPCP1
4847,ENSG00000259183,MED28P6
4848,ENSG00000260305,NTRK3-AS1
4851,ENSG00000188133,TMEM215
4852,ENSG00000197403,OR6N1
4853,ENSG00000226581,LINC02848
4854,ENSG00000158077,NLRP14
4856,ENSG00000072778,ACADVL
4857,ENSG00000275074,NUDT18
4858,ENSG00000140538,NTRK3
4859,ENSG00000176753,C15orf56
4860,ENSG00000230453,ANKRD18B
4861,ENSG00000182134,TDRKH
4863,ENSG00000215568,GAB4
4864,ENSG00000226342,NMD3P1
4865,ENSG00000227460,SYNGAP1
4866,ENSG00000235720,GABPAP
4868,ENSG00000170748,RBMXL2
4869,ENSG00000235844,HLA-DPA1
4870,ENSG00000185974,GRK1
4873,ENSG00000149308,NPAT
4875,ENSG00000234264,DEPDC1-AS1
4876,ENSG00000234954,MAS1L
4878,ENSG00000226059,HMGB3P20
4879,ENSG00000213787,RPL7AP38
4881,ENSG00000005020,SKAP2
4886,ENSG00000277083,PRSS3P3
4887,ENSG00000180433,OR6K6
4888,ENSG00000172748,ZNF596
4889,ENSG00000221887,HMSD
4892,ENSG00000213771,KRT8P37
4895,ENSG00000241322,CDRT1
4896,ENSG00000242736,TRBV1
4900,ENSG00000226660,TRBV2
4901,ENSG00000234373,SNX18P7
4903,ENSG00000226562,CYP4F26P
4904,ENSG00000165355,FBXO33
4905,ENSG00000234927,HMGN1P18
4906,ENSG00000282321,MTND1P7
4909,ENSG00000237702,TRBV3-1
4910,ENSG00000106034,CPED1
4912,ENSG00000092054,MYH7
4913,ENSG00000233686,PIEZO1P1
4914,ENSG00000211710,TRBV4-1
4916,ENSG00000229698,HLA-F
4919,ENSG00000236420,CHCHD3P1
4920,ENSG00000236693,HLA-DPB1
4921,ENSG00000273883,LILRP2
4922,ENSG00000247572,CKMT2-AS1
4923,ENSG00000254118,MTCYBP20
4924,ENSG00000279770,LINC00552
4926,ENSG00000215186,GOLGA6B
4928,ENSG00000234752,LINC02676
4929,ENSG00000276307,LILRP1
4931,ENSG00000146410,MTFR2
4933,ENSG00000230014,LINC00709
4934,ENSG00000164039,BDH2
4935,ENSG00000258080,ARHGAP42P4
4936,ENSG00000164093,PITX2
4938,ENSG00000176928,GCNT4
4939,ENSG00000276400,VN1R9P
4941,ENSG00000265491,RNF115
4944,ENSG00000253828,MTND2P38
4946,ENSG00000274897,PANO1
4948,ENSG00000236196,NFKBIL1
4951,ENSG00000177595,PIDD1
4953,ENSG00000153147,SMARCA5
4954,ENSG00000258791,LINC00520
4956,ENSG00000108452,ZNF29P
4957,ENSG00000186008,RPS4XP21
4959,ENSG00000167740,CYB5D2
4960,ENSG00000235590,GNAS-AS1
4962,ENSG00000183795,BPY2B
4963,ENSG00000235838,HSP90AB7P
4964,ENSG00000228636,LINC02663
4966,ENSG00000204982,PRSS3P4
4967,ENSG00000213892,CEACAM16
4969,ENSG00000117281,CD160
4971,ENSG00000105409,ATP1A3
4974,ENSG00000224825,RORB-AS1
4976,ENSG00000270849,CHCHD2P3
4977,ENSG00000198060,MARCHF5
4978,ENSG00000198963,RORB
4981,ENSG00000216588,IGSF23
4982,ENSG00000254156,MTND6P20
4983,ENSG00000232655,LINC01656
4985,ENSG00000274641,H2BC17
4986,ENSG00000185722,ANKFY1
4987,ENSG00000186141,POLR3C
4988,ENSG00000232976,TRIM60P10Y
4989,ENSG00000105641,SLC5A5
4990,ENSG00000226270,ZNF736P2Y
4991,ENSG00000142748,FCN3
4992,ENSG00000168131,OR2B2
4993,ENSG00000227837,TRIM60P11Y
4995,ENSG00000231580,RPL32P1
4996,ENSG00000225419,RPL21P3
4997,ENSG00000182853,VMO1
5000,ENSG00000251453,HAUS1P1
5002,ENSG00000073008,PVR
5004,ENSG00000176087,SLC35A4
5005,ENSG00000168126,OR2W6P
5006,ENSG00000124657,OR2B6
5007,ENSG00000173452,TMEM196
5008,ENSG00000087460,GNAS
5009,ENSG00000164338,UTP15
5010,ENSG00000231531,HINT1P1
5011,ENSG00000214374,RPLP2P1
5012,ENSG00000168876,ANKRD49
5014,ENSG00000216629,OR2W4P
5015,ENSG00000182327,GLTPD2
5016,ENSG00000106341,PPP1R17
5017,ENSG00000223662,SAMSN1-AS1
5018,ENSG00000275848,KIR2DL4
5020,ENSG00000228807,MRPS18CP6
5021,ENSG00000232709,MARK2P9
5022,ENSG00000089050,RBBP9
5023,ENSG00000238056,PRRT1
5026,ENSG00000185873,TMPRSS11B
5028,ENSG00000188636,RTL6
5030,ENSG00000265097,RBM22P1
5032,ENSG00000142507,PSMB6
5033,ENSG00000180723,OR51A9P
5035,ENSG00000276910,GTF2H2
5036,ENSG00000215333,KRT18P23
5038,ENSG00000244329,UBA52P9
5039,ENSG00000249123,MICE
5042,ENSG00000174950,CD164L2
5043,ENSG00000242511,RPL23AP1
5045,ENSG00000155307,SAMSN1
5047,ENSG00000230545,HLA-F-AS1
5048,ENSG00000166069,TMCO5A
5050,ENSG00000236969,GGT8P
5051,ENSG00000156218,ADAMTSL3
5058,ENSG00000166135,HIF1AN
5059,ENSG00000263405,PA2G4P3
5061,ENSG00000144134,RABL2A
5062,ENSG00000235235,IGKV1OR2-1
5063,ENSG00000177542,SLC25A22
5066,ENSG00000186567,CEACAM19
5069,ENSG00000134152,KATNBL1
5071,ENSG00000214330,ABCD1P5
5072,ENSG00000223508,RPL23AP53
5073,ENSG00000235172,LINC01366
5079,ENSG00000213400,RPL12P18
5080,ENSG00000187012,LINC00207
5081,ENSG00000034510,TMSB10
5083,ENSG00000227497,PABPC1P6
5084,ENSG00000274920,KIR3DL1
5085,ENSG00000106178,CCL24
5086,ENSG00000214329,SLC9B1P2
5087,ENSG00000256115,LINC02443
5088,ENSG00000186854,TRABD2A
5089,ENSG00000129925,PGAP6
5090,ENSG00000181773,GPR3
5091,ENSG00000226481,ACTR3BP2
5092,ENSG00000198523,PLN
5094,ENSG00000234898,CHEK2P3
5095,ENSG00000066136,NFYC
5098,ENSG00000139946,PELI2
5099,ENSG00000223816,IGKV1OR2-2
5100,ENSG00000188037,CLCN1
5101,ENSG00000111860,CEP85L
5105,ENSG00000007866,TEAD3
5106,ENSG00000234300,LINC00229
5107,ENSG00000230666,CEACAM22P
5108,ENSG00000148343,MIGA2
5109,ENSG00000224254,MTCO1P39
5110,ENSG00000166136,NDUFB8
5111,ENSG00000231625,SLC47A1P2
5112,ENSG00000055332,EIF2AK2
5113,ENSG00000231801,ANP32BP2
5116,ENSG00000124134,KCNS1
5117,ENSG00000164331,ANKRA2
5118,ENSG00000197674,OR51C1P
5119,ENSG00000167332,OR51E2
5121,ENSG00000237353,PATE4
5127,ENSG00000196396,PTPN1
5130,ENSG00000276504,TFPT
5133,ENSG00000105672,ETV2
5135,ENSG00000263219,RYKP1
5137,ENSG00000086504,MRPL28
5138,ENSG00000211734,TRBV5-1
5143,ENSG00000274112,SMDT1
5144,ENSG00000083223,TUT7
5145,ENSG00000255763,MRPS18CP4
5146,ENSG00000211706,TRBV6-1
5147,ENSG00000255749,GNAI2P1
5148,ENSG00000151532,VTI1A
5149,ENSG00000211707,TRBV7-1
5150,ENSG00000244573,RPL30P11
5151,ENSG00000211745,TRBV4-2
5152,ENSG00000206446,HLA-F-AS1
5153,ENSG00000232653,GOLGA8N
5154,ENSG00000259719,LINC02284
5155,ENSG00000203288,TDRKH-AS1
5156,ENSG00000224788,LINC02670
5157,ENSG00000239827,SUGT1P3
5161,ENSG00000213645,SLC25A1P3
5162,ENSG00000233241,DDX39BP1
5163,ENSG00000232141,ETF1P1
5164,ENSG00000143450,OAZ3
5165,ENSG00000234242,DDX39BP2
5166,ENSG00000175121,WFDC5
5167,ENSG00000075826,SEC31B
5168,ENSG00000226893,HLA-H
5169,ENSG00000176268,CYCSP34
5170,ENSG00000261665,TUBAP4
5172,ENSG00000251581,MICE
5173,ENSG00000102743,SLC25A15
5175,ENSG00000113643,RARS1
5176,ENSG00000229653,ZNRD1ASP
5177,ENSG00000198331,HYLS1
5178,ENSG00000273136,NBPF26
5179,ENSG00000183087,GAS6
5180,ENSG00000198826,ARHGAP11A
5181,ENSG00000166387,PPFIBP2
5182,ENSG00000278207,KIR2DL1
5183,ENSG00000105983,LMBR1
5184,ENSG00000119912,IDE
5185,ENSG00000176951,OR51N1P
5186,ENSG00000236232,MTCYBP24
5187,ENSG00000167346,MMP26
5188,ENSG00000184599,TAFA3
5189,ENSG00000198839,ZNF277
5190,ENSG00000162368,CMPK1
5191,ENSG00000197989,SNHG12
5193,ENSG00000110060,PUS3
5196,ENSG00000277365,NDUFA6
5197,ENSG00000275885,PRPF31
5198,ENSG00000183765,CHEK2
5202,ENSG00000217330,SSXP10
5203,ENSG00000280021,OR51F1
5204,ENSG00000168852,TPTE2P5
5206,ENSG00000176925,OR51F2
5207,ENSG00000184497,TMEM255B
5209,ENSG00000198217,OR51H2P
5211,ENSG00000125899,C20orf187
5214,ENSG00000205497,OR51A4
5215,ENSG00000275211,CYP2D6
5216,ENSG00000229758,DYNLT3P2
5217,ENSG00000278216,UGT2A3
5218,ENSG00000176893,OR51G2
5220,ENSG00000159352,PSMD4
5221,ENSG00000187191,DAZ3
5222,ENSG00000258453,OR11H2
5223,ENSG00000272634,OR51F5P
5224,ENSG00000277322,GOLGA6L6
5225,ENSG00000176895,OR51A7
5226,ENSG00000254902,ANO1-AS1
5228,ENSG00000237383,CNN2P11
5229,ENSG00000215481,BCRP3
5231,ENSG00000272664,OR51C4P
5232,ENSG00000233695,GAS6-AS1
5234,ENSG00000213355,CNN2P8
5236,ENSG00000131620,ANO1
5237,ENSG00000259429,UBE2Q2P2
5238,ENSG00000176904,OR51H1
5241,ENSG00000273051,OR51F4P
5242,ENSG00000278870,OR51G1
5243,ENSG00000223564,CYP4F32P
5244,ENSG00000233173,VN1R34P
5245,ENSG00000229919,ELOCP3
5247,ENSG00000205496,OR51A2
5249,ENSG00000231264,ARAFP1
5251,ENSG00000232922,MTND6P24
5253,ENSG00000235571,SNX18P14
5254,ENSG00000272436,CUX2P1
5255,ENSG00000230999,MTND5P8
5256,ENSG00000176922,OR51S1
5258,ENSG00000233426,EIF3FP3
5259,ENSG00000197978,GOLGA6L9
5261,ENSG00000225226,LINC01795
5266,ENSG00000230639,VN1R36P
5267,ENSG00000169241,SLC50A1
5268,ENSG00000235544,RPS11P1
5269,ENSG00000228660,VN1R35P
5270,ENSG00000225003,OR51A5P
5274,ENSG00000213860,RPL21P75
5275,ENSG00000231070,OR52Y1P
5278,ENSG00000142444,TIMM29
5279,ENSG00000176900,OR51T1
5281,ENSG00000183742,MACC1
5282,ENSG00000197984,OR51A8P
5283,ENSG00000141977,CIB3
5284,ENSG00000283063,TRBV6-2
5285,ENSG00000227023,OR51A3P
5288,ENSG00000270111,CELF2-DT
5289,ENSG00000279270,OR52R1
5292,ENSG00000116171,SCP2
5293,ENSG00000225376,TMEM246-AS1
5294,ENSG00000174442,ZWILCH
5296,ENSG00000197023,OR51A6P
5297,ENSG00000259404,EFL1P1
5298,ENSG00000170469,SPATA24
5300,ENSG00000272559,OR51F3P
5302,ENSG00000271602,KRT8P49
5306,ENSG00000186364,NUDT17
5307,ENSG00000165152,PGAP4
5309,ENSG00000183607,GKN2
5311,ENSG00000251363,LINC02315
5312,ENSG00000176299,OR4M1
5315,ENSG00000254863,LINC02744
5316,ENSG00000152133,GPATCH11
5317,ENSG00000228564,LINC01005
5318,ENSG00000075426,FOSL2
5320,ENSG00000176312,OR4H12P
5321,ENSG00000258438,OR11K2P
5322,ENSG00000249519,LINC01438
5324,ENSG00000156959,LHFPL4
5325,ENSG00000251483,LYPLA1P2
5327,ENSG00000164484,TMEM200A
5328,ENSG00000228186,PRR3
5333,ENSG00000131788,PIAS3
5334,ENSG00000258564,OR4N1P
5337,ENSG00000235338,DUSP5P2
5340,ENSG00000105404,RABAC1
5341,ENSG00000250298,GIMD1
5343,ENSG00000224778,CENPIP1
5344,ENSG00000243811,APOBEC3D
5345,ENSG00000249613,LINC02173
5346,ENSG00000280038,DNM1P41
5347,ENSG00000278846,OLA1P1
5349,ENSG00000181984,GOLGA8CP
5350,ENSG00000250556,CCDC34P1
5352,ENSG00000280811,NDUFA6-DT
5354,ENSG00000138160,KIF11
5356,ENSG00000259511,UBE2Q2L
5357,ENSG00000228598,MACC1-AS1
5360,ENSG00000250307,TUBB8P3
5362,ENSG00000248915,ACTR6P1
5363,ENSG00000137936,BCAR3
5367,ENSG00000261064,LINC02256
5368,ENSG00000213522,RAC1P5
5371,ENSG00000267453,CLEC4O
5372,ENSG00000258916,SPATA31E2P
5375,ENSG00000155011,DKK2
5377,ENSG00000270685,IGHV1OR15-6
5379,ENSG00000188340,OR6N2
5380,ENSG00000244509,APOBEC3C
5382,ENSG00000267013,LINC01929
5383,ENSG00000229147,SMPD4P2
5385,ENSG00000235986,GNL1
5387,ENSG00000174749,FAM241A
5388,ENSG00000171903,CYP4F11
5389,ENSG00000002745,WNT16
5391,ENSG00000101255,TRIB3
5392,ENSG00000229724,OR2AQ1P
5395,ENSG00000162591,MEGF6
5397,ENSG00000180409,OR10AA1P
5399,ENSG00000168703,WFDC12
5400,ENSG00000206490,ABCF1
5402,ENSG00000184111,RPL11P4
5405,ENSG00000256162,SMLR1
5407,ENSG00000276040,SPATA31A7
5409,ENSG00000205274,TRBV20OR9-2
5412,ENSG00000180098,TRNAU1AP
5413,ENSG00000237438,CECR7
5415,ENSG00000158195,WASF2
5418,ENSG00000108587,GOSR1
5420,ENSG00000245112,SMARCA5-AS1
5421,ENSG00000165185,KIAA1958
5422,ENSG00000248315,MTND4LP2
5423,ENSG00000100479,POLE2
5424,ENSG00000223558,TRIM60P17
5425,ENSG00000230252,MTND2P4
5427,ENSG00000227035,MTATP6P18
5428,ENSG00000105982,RNF32
5429,ENSG00000163563,MNDA
5430,ENSG00000129219,PLD2
5431,ENSG00000213643,VN1R37P
5432,ENSG00000211452,DIO1
5433,ENSG00000235646,MTND1P2
5434,ENSG00000276061,NDUFA3
5435,ENSG00000178522,AMBN
5436,ENSG00000248704,MTND4P2
5438,ENSG00000228304,OR4K6P
5439,ENSG00000234234,MTCO2P8
5440,ENSG00000233385,MTCO3P8
5441,ENSG00000258590,NBEAP1
5442,ENSG00000234700,MTCO1P8
5445,ENSG00000224458,GUSBP6
5447,ENSG00000259225,LINC02345
5448,ENSG00000155827,RNF20
5449,ENSG00000248019,FAM13A-AS1
5450,ENSG00000119471,HSDL2
5451,ENSG00000230052,MTND3P2
5452,ENSG00000176290,OR4K3
5453,ENSG00000214652,ZNF727
5454,ENSG00000234790,NUTF2P4
5457,ENSG00000236914,LINC01852
5458,ENSG00000215866,LINC01356
5460,ENSG00000124102,PI3
5461,ENSG00000138640,FAM13A
5462,ENSG00000229089,ANKRD20A8P
5463,ENSG00000224167,LINC01357
5464,ENSG00000214049,UCA1
5469,ENSG00000257057,C11orf97
5470,ENSG00000005486,RHBDD2
5471,ENSG00000136720,HS6ST1
5473,ENSG00000135374,ELF5
5475,ENSG00000225100,DPY19L2P5
5476,ENSG00000171962,DRC3
5477,ENSG00000136141,LRCH1
5479,ENSG00000228000,RPL7AP65
5480,ENSG00000237382,RPL21P121
5481,ENSG00000230185,C9orf147
5484,ENSG00000157703,SVOPL
5485,ENSG00000228600,POLR2CP1
5487,ENSG00000067606,PRKCZ
5490,ENSG00000177302,TOP3A
5491,ENSG00000281308,UGT2B27P
5493,ENSG00000188386,PPP3R2
5494,ENSG00000186115,CYP4F2
5496,ENSG00000229849,PYHIN5P
5498,ENSG00000198785,GRIN3A
5500,ENSG00000168453,HR
5501,ENSG00000225502,GAPDHP16
5504,ENSG00000234945,GTF3C2-AS1
5505,ENSG00000231991,ANXA2P2
5507,ENSG00000165973,NELL1
5511,ENSG00000183938,TRBV21OR9-2
5513,ENSG00000280716,FRG1-DT
5515,ENSG00000234122,TRBV22OR9-2
5517,ENSG00000229063,TRBV23OR9-2
5519,ENSG00000229435,PIP5K1P2
5520,ENSG00000203307,FAM78B-AS1
5521,ENSG00000183307,TMEM121B
5523,ENSG00000109832,DDX25
5524,ENSG00000215206,TRBV24OR9-2
5525,ENSG00000234260,HLA-DPA2
5526,ENSG00000090487,SPG21
5527,ENSG00000281800,ICE2P1
5528,ENSG00000101639,CEP192
5531,ENSG00000240215,TRBV25OR9-2
5532,ENSG00000115211,EIF2B4
5533,ENSG00000227577,COL11A2P1
5534,ENSG00000174444,RPL4
5536,ENSG00000229802,SLC39A7
5538,ENSG00000118094,TREH
5539,ENSG00000178082,TWF1P1
5540,ENSG00000267235,ZNF861P
5543,ENSG00000172519,OR10H5
